,x,y,cell_id,population,infected_DM_0,infected_DM_1,infected_DM_2,infected_DM_3,u,var,sd,IoD,CoV,level of impact,level of uncertainity,distance in miles,Address
1996,-2.1456145,53.5518913,8.733689197052332e+17,76,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,13.865098449117017,"Cleavedon Road, Holden Fold, Chadderton, Oldham, Greater Manchester, England, OL9 0AH, United Kingdom"
1997,-2.14563,53.5563854,1.5642001920025905e+18,74,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,14.095333264253387,"Birch Avenue, Chadderton Heights, Chadderton, Oldham, Greater Manchester, England, OL1 2QY, United Kingdom"
1998,-2.1440807,53.5447024,-1.4412265867964367e+18,80,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,13.575783397553298,"Dalton Street, Nimble Nook, Chadderton, Oldham, Greater Manchester, England, OL9 0HF, United Kingdom"
1999,-2.1440838,53.5456013,2.416711621766285e+18,79,0,0,2,0,0.5,1.0,1.0,2.0,2.0,moderately impacted area,highest uncertainity,13.620295397695012,"Chadderton, Middleton Road / near Dalton Street, Middleton Road, Busk, Chadderton, Oldham, Greater Manchester, England, OL9 0HF, United Kingdom"
2000,-2.1424537,53.5096497,-7.207447001370285e+18,68,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,12.044967580065581,"Kensington Road, Holt Lane End, Limeside, Woodhouses, Oldham, Greater Manchester, England, M35 9HX, United Kingdom"
2001,-2.1425383,53.5348171,7.09842994283054e+18,100,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,13.171064658070911,"86, Mona Road, Butler Green, Chadderton, Oldham, Greater Manchester, England, OL9 8ND, United Kingdom"
2002,-2.1410206,53.5321224,5.945797252066012e+18,157,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,13.120581619144579,"230, Block Lane, Butler Green, Chadderton, Oldham, Greater Manchester, England, OL9 7QB, United Kingdom"
2003,-2.1410236,53.5330212,8.100550613263288e+18,97,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,13.16253502657676,"Dearnalay Way, Butler Green, Chadderton, Oldham, Greater Manchester, England, OL9 7BF, United Kingdom"
2004,-2.1394469,53.5123498,-6.49267599241364e+18,28,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,12.323299244152198,"New Bridge School, Landsberg Road, Holt Lane End, Limeside, Woodhouses, Oldham, Greater Manchester, England, OL8 3PH, United Kingdom"
2005,-2.1395031,53.5294277,7.52473189062632e+18,97,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,13.073382239711195,"Simpson Street, Butler Green, Chadderton, Oldham, Greater Manchester, England, OL9 7JD, United Kingdom"
2006,-2.139506,53.5303265,-4.148948956529727e+18,82,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,13.114609855456946,"Engine Street, Butler Green, Chadderton, Oldham, Greater Manchester, England, OL9 7JG, United Kingdom"
2007,-2.1379945,53.5294294,1.8504710153366892e+18,84,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,13.151449958187845,"Old Lane, Butler Green, Chadderton, Oldham, Greater Manchester, England, OL9 7JB, United Kingdom"
2008,-2.1379975,53.5303283,-7.265846941323679e+18,82,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,13.19243203735174,"Spencer Street, Butler Green, Chadderton, Oldham, Greater Manchester, England, OL9 7JQ, United Kingdom"
2009,-2.1364223,53.5096568,-1.4624577348573064e+18,83,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,12.378435816584851,"Lime Lane, Limeside, Woodhouses, Oldham, Greater Manchester, England, M35 9WH, United Kingdom"
2010,-2.1364918,53.5312288,4.353673817704113e+16,100,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,13.311521203178957,"Warwick Street, Butler Green, Chadderton, Oldham, Greater Manchester, England, OL9 7DP, United Kingdom"
2011,-2.1365207,53.5402172,5.276354890596476e+18,31,0,0,2,0,0.5,1.0,1.0,2.0,2.0,moderately impacted area,highest uncertainity,13.729313141727234,"Geneva Walk, Werneth, Chadderton, Oldham, Greater Manchester, England, OL9 9AG, United Kingdom"
2012,-2.1365439,53.5474078,3.812010652686176e+18,50,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,14.07431320244747,"Chadderton, Victoria Street / opposite Falcon Drive, Victoria Street, Busk, Chadderton, Oldham, Greater Manchester, England, OL9 0DG, United Kingdom"
2013,-2.2820203,53.4096293,1.6391678663083118e+18,60,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,0.4376858860368366,"St Michael & All Angels, Nightingale Gardens, Northern Moor, Manchester, Greater Manchester, England, M23 0NY, United Kingdom"
2014,-2.1349803,53.5303317,-5.50423134083218e+18,91,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,13.349158113998262,"Agnes Close, Werneth, Chadderton, Oldham, Greater Manchester, England, OL9 7EF, United Kingdom"
2015,-2.1334604,53.5267381,1.047813507739322e+18,149,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,13.268003161993933,"Millbank Close, Hollins, Chadderton, Oldham, Greater Manchester, England, OL8 4AW, United Kingdom"
2016,-2.1335142,53.5438159,3.299789261796402e+18,40,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,14.051058799788086,"271, Middleton Road, Busk, Chadderton, Oldham, Greater Manchester, England, OL9 6JU, United Kingdom"
2017,-2.2805278,53.4114306,-8.918396923906378e+17,88,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,0.5531847839640652,"Sale Road, Northern Moor, Manchester, Greater Manchester, England, M23 0EW, United Kingdom"
2018,-2.2805397,53.4132283,-1.703840922334194e+18,106,0,0,2,0,0.5,1.0,1.0,2.0,2.0,moderately impacted area,highest uncertainity,0.6772433099801631,"Lord Morris Drive, Northern Moor, Manchester, Greater Manchester, England, M23 0GX, United Kingdom"
2019,-2.1320472,53.5573,6.222822525115611e+18,56,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,14.779026133560045,"Broadway, Holden Fold, Royton, Oldham, Greater Manchester, England, OL2 5BP, United Kingdom"
2020,-2.130449,53.5285391,6.077443673542449e+18,167,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,13.507433505520014,"Wellington Road, Werneth, Chadderton, Oldham, Greater Manchester, England, OL8 4LS, United Kingdom"
2021,-2.1304988,53.5447181,8.447255046293498e+18,186,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,14.245208329741825,"Sylvan Street, Busk, Chadderton, Oldham, Greater Manchester, England, OL9 6LX, United Kingdom"
2022,-2.1305044,53.5465157,-1.636200878648439e+18,189,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,14.330207342104906,"Osborne Street, Busk, Chadderton, Oldham, Greater Manchester, England, OL9 6QE, United Kingdom"
2023,-2.1305543,53.5626947,-7.295624502525e+18,34,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,15.119613906188533,"St Paul's CofE Primary School, Hindle Drive, Royley, Royton, Oldham, Greater Manchester, England, OL2 5LU, United Kingdom"
2024,-2.2774781,53.4051457,4.743227286832868e+18,3,3,1,2,1,1.75,0.916666666666667,0.957427107756338,0.523809523809524,0.547101204432193,higher impacted area,least uncertainity,0.25482061022601316,"Wythenshawe Park Driveway, Northenden, Wythenshawe, Manchester, Greater Manchester, England, M23 0AB, United Kingdom"
2025,-2.2745104,53.4114446,2.776124305548314e+18,53,9,17,9,7,10.5,19.6666666666667,4.43471156521669,1.87301587301587,0.42235348240159,highest contaminated zone,highest uncertainity,0.7014658518103726,"Yewtree Lane, Northern Moor, Manchester, Greater Manchester, England, M23 0EJ, United Kingdom"
2026,-2.1289952,53.5465174,-3.7643312476109153e+18,65,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,14.40600357233712,"Quebec Street, Busk, Chadderton, Oldham, Greater Manchester, England, OL9 6QJ, United Kingdom"
2027,-2.1290199,53.5546068,-3.749615748348357e+17,53,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,14.793408567590227,"Boundary Park, Furtherwood Road, Holden Fold, Royton, Oldham, Greater Manchester, England, OL1 2PB, United Kingdom"
2028,-2.1275104,53.5546085,7.552761511327571e+18,26,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,14.86758238105782,"Boundary Park, Furtherwood Road, Holden Fold, Royton, Oldham, Greater Manchester, England, OL1 2PB, United Kingdom"
2029,-2.2730003,53.4105492,3.264365294101991e+18,56,8,11,11,11,10.25,2.25,1.5,0.219512195121951,0.146341463414634,highest contaminated zone,least uncertainity,0.7266860601150277,"The Manchester College, Northenden Campus, Shevington Gardens, Northern Moor, Manchester, Greater Manchester, England, M23 0BJ, United Kingdom"
2030,-2.2716106,53.4285295,7.754654589363495e+18,93,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,1.8446490648816614,"Woodpecker Road, The Ashbys, Manchester, Greater Manchester, England, M21 7JT, United Kingdom"
2031,-2.270117,53.4303306,-2.806142382302742e+18,91,2,1,0,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,higher impacted area,highest uncertainity,1.9975284010240395,"Hardcastle Avenue, Chorlton-cum-Hardy, Manchester, Greater Manchester, England, M21 7LH, United Kingdom"
2032,-2.2685893,53.4267386,2.6197959378939054e+18,41,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,higher impacted area,least uncertainity,1.8155581816163464,"Barlow Hall Primary School, Darley Avenue, Chorlton-cum-Hardy, Manchester, Greater Manchester, England, M21 7JG, United Kingdom"
2033,-2.2687198,53.4474119,9.176374504117686e+18,183,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,3.148589860622268,"8, Westminster Avenue, Chorlton-cum-Hardy, Manchester, Greater Manchester, England, M16 0AN, United Kingdom"
2034,-2.1244704,53.547421,-1.752029198982874e+17,153,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,14.677301970794998,"Chadderton Way, Coldhurst, Chadderton, Oldham, Greater Manchester, England, OL9 6DP, United Kingdom"
2035,-2.2671013,53.4294385,4.752830125885519e+18,74,2,2,2,0,1.5,1.0,1.0,0.666666666666667,0.666666666666667,higher impacted area,moderate uncertainity,2.0283787621641736,"Leeswood Avenue, Manchester, Greater Manchester, England, M21 7LR, United Kingdom"
2036,-2.2671859,53.4429211,-4.697060343853833e+18,81,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,2.8833577943766073,"384, Wilbraham Road, Whalley Range, Manchester, Greater Manchester, England, M21 0UH, United Kingdom"
2037,-2.267265,53.4555048,4.478697253586027e+18,96,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,3.7143869618197796,"56, St. Johns Road, Old Trafford, Trafford, Greater Manchester, England, M16 9QP, United Kingdom"
2038,-2.1229273,53.5357378,1.4018049053286664e+18,208,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,14.224918469640233,"Werneth Hall Road, Werneth, Chadderton, Oldham, Greater Manchester, England, OL8 4BG, United Kingdom"
2039,-2.1229664,53.5492202,-9.74475190579373e+17,183,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,14.837909495914891,"Mitchell Street, Coldhurst, Chadderton, Oldham, Greater Manchester, England, OL1 2HQ, United Kingdom"
2040,-2.1229925,53.5582085,5.05121046458471e+18,97,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,15.264441423138313,"Windmill Close, Royley, Royton, Oldham, Greater Manchester, England, OL2 5FH, United Kingdom"
2041,-2.2655571,53.42315,-6.269426899360172e+18,80,8,4,5,3,5.0,4.66666666666667,2.16024689946929,0.933333333333333,0.432049379893857,highest contaminated zone,moderate uncertainity,1.7191782113546081,"Caldervale Avenue, West Didsbury, Manchester, Greater Manchester, England, M21 7PA, United Kingdom"
2042,-2.2656131,53.4321384,-5.612665323381379e+18,68,2,0,2,1,1.25,0.916666666666667,0.957427107756338,0.733333333333333,0.765941686205071,higher impacted area,moderate uncertainity,2.2412158558110735,"New Barns Avenue, Chorlton-cum-Hardy, Manchester, Greater Manchester, England, M21 7SE, United Kingdom"
2043,-2.2657029,53.4465198,-6.965110007834916e+18,84,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,3.15166150457501,"9, Desford Avenue, Whalley Range, Manchester, Greater Manchester, England, M16 8NE, United Kingdom"
2044,-2.26403,53.4195579,3.54887943827216e+18,8,1,1,0,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,1.6043622004832345,"Newbrook Avenue, Manchester, Greater Manchester, England, M21 7PT, United Kingdom"
2045,-2.2640634,53.424951,4.576024703511445e+18,83,4,2,4,4,3.5,1.0,1.0,0.285714285714286,0.285714285714286,highest contaminated zone,least uncertainity,1.8806707531111935,"Aycliffe Avenue, Manchester, Greater Manchester, England, M21 7WJ, United Kingdom"
2046,-2.2640746,53.4267487,3.915512869213211e+18,91,4,0,4,1,2.25,4.25,2.06155281280883,1.88888888888889,0.916245694581702,highest contaminated zone,highest uncertainity,1.9797753462774663,"Grindley Avenue, Manchester, Greater Manchester, England, M21 7NF, United Kingdom"
2047,-2.2640857,53.4285464,5.583329754769432e+18,39,0,0,1,3,1.0,2.0,1.4142135623731,2.0,1.4142135623731,higher impacted area,highest uncertainity,2.0815673933992187,"Barlow Terrace, Manchester, Greater Manchester, England, M21 7QF, United Kingdom"
2048,-2.2641136,53.4330406,1.5354068502220644e+18,105,0,4,0,0,1.0,4.0,2.0,4.0,2.0,higher impacted area,very unlikely,2.3454643843984555,"New Barns Avenue, Chorlton-cum-Hardy, Manchester, Greater Manchester, England, United Kingdom"
2049,-2.2642029,53.447422,3.721020951281224e+18,203,0,0,2,0,0.5,1.0,1.0,2.0,2.0,moderately impacted area,highest uncertainity,3.245552381644138,"12, Blenheim Avenue, Whalley Range, Manchester, Greater Manchester, England, M16 8JT, United Kingdom"
2050,-2.2642364,53.452815,-6.318670787220906e+18,53,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,3.595702419473049,"81, Russell Road, Whalley Range, Manchester, Greater Manchester, England, M16 8AR, United Kingdom"
2051,-2.264309,53.4644999,8.219405227605504e+18,113,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,4.366974445039242,"494, Stretford Road, Old Trafford, Trafford, Greater Manchester, England, M16 9AD, United Kingdom"
2052,-2.2624699,53.4105728,-1.327355638836e+18,75,1,0,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,1.3553895521190722,"Yew Tree Avenue, Northenden, Manchester, Greater Manchester, England, M22 4GX, United Kingdom"
2053,-2.2625309,53.4204601,4.891468263654588e+18,85,5,4,5,4,4.5,0.333333333333333,0.577350269189626,0.0740740740740741,0.128300059819917,highest contaminated zone,least uncertainity,1.7223609701965834,"Caldervale Avenue, West Didsbury, Manchester, Greater Manchester, England, M21 7PA, United Kingdom"
2054,-2.2625697,53.426752,1.950092272328796e+18,61,3,2,2,2,2.25,0.25,0.5,0.111111111111111,0.222222222222222,highest contaminated zone,least uncertainity,2.0421789957776353,"Callingdon Road, West Didsbury, Manchester, Greater Manchester, England, M21 7GN, United Kingdom"
2055,-2.2626085,53.4330439,3.428459109311216e+18,169,2,3,3,2,2.5,0.333333333333333,0.577350269189626,0.133333333333333,0.23094010767585,highest contaminated zone,least uncertainity,2.398303909479929,"New Barns Avenue, Chorlton-cum-Hardy, Manchester, Greater Manchester, England, M21 7DA, United Kingdom"
2056,-2.2629474,53.4878729,8.420197632048202e+18,248,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,5.958678913903038,"Adelphi Court, North George Street, Blackfriars, Lower Broughton, Salford, Greater Manchester, England, M3 6EG, United Kingdom"
2057,-2.2610262,53.4204634,7.181367610090919e+18,71,4,1,3,3,2.75,1.58333333333333,1.25830573921179,0.575757575757576,0.457565723349742,highest contaminated zone,least uncertainity,1.7998488388374432,"Merseybank Avenue, West Didsbury, Manchester, Greater Manchester, England, M21 7WP, United Kingdom"
2058,-2.2610372,53.4222611,2.373674782415587e+18,60,2,3,3,1,2.25,0.916666666666667,0.957427107756338,0.407407407407407,0.425523159002817,highest contaminated zone,least uncertainity,1.8827779565595102,"Waincliffe Avenue, West Didsbury, Manchester, Greater Manchester, England, M21 7WW, United Kingdom"
2059,-2.2610482,53.4240588,2.288453978758758e+18,22,1,1,0,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,higher impacted area,least uncertainity,1.9700402025686305,"Manor Drive, West Didsbury, Manchester, Greater Manchester, England, M21 7QG, United Kingdom"
2060,-2.2611254,53.4366426,7.611762257099944e+18,50,2,0,0,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,higher impacted area,highest uncertainity,2.6640323344875663,"Weller Avenue, Chorlton-cum-Hardy, Manchester, Greater Manchester, England, M21 7TB, United Kingdom"
2061,-2.1198919,53.529449,-8.34391449880989e+18,244,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,14.114581646432875,"Gainsborough Avenue, Coppice, Chadderton, Oldham, Greater Manchester, England, OL8 1AA, United Kingdom"
2062,-2.1199046,53.5339432,8.353585628205409e+18,148,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,14.307272861833102,"Wellington Road, Coppice, Chadderton, Oldham, Greater Manchester, England, OL8 1RT, United Kingdom"
2063,-2.1199123,53.5366397,-3.922158223866472e+18,207,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,14.424850891652259,"Park Street, Coppice, Chadderton, Oldham, Greater Manchester, England, OL8 1EQ, United Kingdom"
2064,-2.259527,53.4213655,-1.5264080191005432e+18,77,3,5,1,4,3.25,2.91666666666667,1.70782512765993,0.897435897435897,0.525484654664595,highest contaminated zone,moderate uncertainity,1.9190597051701372,"Princess Road, West Didsbury, Manchester, Greater Manchester, England, M20 2ZF, United Kingdom"
2065,-2.2595325,53.4222644,1.073210327316535e+18,50,2,1,3,0,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387,higher impacted area,highest uncertainity,1.9594125896943284,"St Ambrose RC Primary School, Princess Road, West Didsbury, Manchester, Greater Manchester, England, M21 7QA, United Kingdom"
2066,-2.2595599,53.4267586,-3.6784004630399887e+18,14,1,2,0,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,higher impacted area,highest uncertainity,2.176541758286775,"241, Barlow Moor Road, West Didsbury, Manchester, Greater Manchester, England, M21 7QL, United Kingdom"
2067,-2.2596092,53.4348482,-4.90207131738961e+18,51,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,2.615155833527304,"Arrowfield Road, Arrowfield Estate, West Didsbury, Manchester, Greater Manchester, England, M21 7UJ, United Kingdom"
2068,-2.2596476,53.44114,-1.4728723154493576e+18,109,1,1,1,0,0.75,0.25,0.5,0.333333333333333,0.666666666666667,higher impacted area,least uncertainity,2.984118645979908,"18, Kildare Road, Whalley Range, Manchester, Greater Manchester, England, M21 0YR, United Kingdom"
2069,-2.2597244,53.4537238,7.887483291957063e+18,100,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,3.7641825041649777,"Saxon House, 45, Carlton Road, Whalley Range, Manchester, Greater Manchester, England, M16 8BD, United Kingdom"
2070,-2.256523,53.4222709,-4.803263671620215e+18,84,1,3,2,1,1.75,0.916666666666667,0.957427107756338,0.523809523809524,0.547101204432193,higher impacted area,least uncertainity,2.119680412115622,"Highcroft Avenue, West Didsbury, Manchester, Greater Manchester, England, M20 2YN, United Kingdom"
2071,-2.2565284,53.4231697,4.086883296991668e+18,67,1,2,0,3,1.5,1.66666666666667,1.29099444873581,1.11111111111111,0.86066296582387,higher impacted area,highest uncertainity,2.1580449246360556,"Ambrose Drive, West Didsbury, Manchester, Greater Manchester, England, M20 2YE, United Kingdom"
2072,-2.1169294,53.5492263,4.4703644648286495e+18,239,0,0,1,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,15.14729120597579,"Coldhurst, Godson Street / outside Trinity House, Godson Street, Coldhurst, Royton, Oldham, Greater Manchester, England, OL1 2PQ, United Kingdom"
2073,-2.2550883,53.433959,-5.515627397525846e+18,120,2,1,0,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,higher impacted area,highest uncertainity,2.7542765962684546,"Horsefield Close, Arrowfield Estate, West Didsbury, Manchester, Greater Manchester, England, M21 7UF, United Kingdom"
2074,-2.2551421,53.4429475,-2.752187985621703e+18,113,0,1,1,0,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,3.2518728466860662,"St Austell Road, Whalley Range, Manchester, Greater Manchester, England, M16 8WQ, United Kingdom"
2075,-2.2551529,53.4447451,5.192948094648906e+16,57,2,0,0,2,1.0,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925,higher impacted area,highest uncertainity,3.3563047049757024,"39, Holden Avenue, Whalley Range, Manchester, Greater Manchester, England, M16 8TA, United Kingdom"
2076,-2.2551637,53.4465428,7.775322216010172e+18,44,0,0,0,1,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,3.46204157505518,"Alness Road, Whalley Range, Manchester, Greater Manchester, England, M16 8ET, United Kingdom"
2077,-2.2551691,53.4474417,1.9259322755695624e+18,51,0,0,2,1,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,higher impacted area,highest uncertainity,3.5153636215440196,"48, Manley Road, Whalley Range, Manchester, Greater Manchester, England, M16 8HP, United Kingdom"
2078,-2.253626,53.441153,6.462307912386726e+18,42,0,0,1,2,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,higher impacted area,highest uncertainity,3.2086372935193874,"4, Holwood Drive, Whalley Range, Manchester, Greater Manchester, England, M16 8WS, United Kingdom"
2079,-2.2536527,53.4456472,2.619397501062632e+18,64,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,3.4642842396549285,"15, Hartley Hall Gardens, Manchester, Greater Manchester, England, M16 8LP, United Kingdom"
2080,-2.2536581,53.446546,-1.6305397207472468e+18,61,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,3.5164643775370674,"3, Lawn Drive, Whalley Range, Manchester, Greater Manchester, England, M16 8QS, United Kingdom"
2081,-2.2537707,53.4654216,2.3884128269202403e+17,128,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,4.66846751397609,"19, Warde Street, Hulme, Manchester, Greater Manchester, England, M15 5TG, United Kingdom"
2082,-2.2522645,53.4654248,-1.9990323257048852e+18,104,0,1,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,4.711173127204343,"139, Warde Street, Hulme, Manchester, Greater Manchester, England, M15 5TF, United Kingdom"
2083,-2.2522698,53.4663237,-7.876654674811672e+18,69,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,4.767481707388274,"19, Ancroft Street, Hulme, Manchester, Greater Manchester, England, M15 5JW, United Kingdom"
2084,-2.1108241,53.5231659,3.28279452495968e+17,84,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,14.358934280805975,"Garden Suburb, Hathershaw, Bardsley, Oldham, Greater Manchester, England, OL8 3HG, United Kingdom"
2085,-2.11093,53.5636134,-4.877617352812302e+18,66,0,0,1,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,16.123948397522238,"Penthorpe Drive, Cowlishaw, Shaw Edge, Luzley Brook, Oldham, Greater Manchester, England, OL2 6JL, United Kingdom"
2086,-2.2505357,53.4276767,-4.605043858675276e+18,85,3,1,1,1,1.5,1.0,1.0,0.666666666666667,0.666666666666667,higher impacted area,moderate uncertainity,2.675663703130043,"Quantum House, 2, Nell Lane, West Didsbury, Manchester, Greater Manchester, England, M20 2NE, United Kingdom"
2087,-2.2506098,53.4402605,-6.69546045951744e+18,34,1,2,0,0,0.75,0.916666666666667,0.957427107756338,1.22222222222222,1.27656947700845,higher impacted area,highest uncertainity,3.2866936739129047,"Fallowfield Loop, Whalley Range, Manchester, Greater Manchester, England, M21 0YP, United Kingdom"
2088,-2.250631,53.4438559,2.798638899196614e+18,80,3,1,1,0,1.25,1.58333333333333,1.25830573921179,1.26666666666667,1.00664459136943,higher impacted area,highest uncertainity,3.4814566453310056,"1, Highbury Road, Whalley Range, Manchester, Greater Manchester, England, M16 8PT, United Kingdom"
2089,-2.2507158,53.4582373,2.22700526882898e+18,135,0,2,0,0,0.5,1.0,1.0,2.0,2.0,moderately impacted area,highest uncertainity,4.31572988214009,"Wilcock Close, Moss Side, Manchester, Greater Manchester, England, M16 7DL, United Kingdom"
2090,-2.2490413,53.4294776,8.258526932177715e+18,38,1,0,0,1,0.5,0.333333333333333,0.577350269189626,0.666666666666667,1.15470053837925,moderately impacted area,moderate uncertainity,2.8341952691288697,"Didsbury High School, 4, Clearwater Drive, West Didsbury, Manchester, Greater Manchester, England, M20 2ET, United Kingdom"
2091,-2.2492572,53.46633,-6.365455638718204e+18,82,1,0,0,0,0.25,0.25,0.5,1.0,2.0,slightly impacted area,highest uncertainity,4.857457556188992,"2a, Old Birley Street, Hulme, Manchester, Greater Manchester, England, M15 5RG, United Kingdom"
2092,-2.2475311,53.4285818,-8.525810690732368e+16,75,0,1,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,higher impacted area,least uncertainity,2.877830844463031,"Georgia Avenue, West Didsbury, Manchester, Greater Manchester, England, M20 1LX, United Kingdom"
2093,-2.2475991,53.4402668,3.216488262151878e+18,51,2,0,0,2,1.0,1.33333333333333,1.15470053837925,1.33333333333333,1.15470053837925,higher impacted area,highest uncertainity,3.422560872740891,"3, Mellowstone Drive, Whalley Range, Manchester, Greater Manchester, England, M21 7RJ, United Kingdom"
2094,-2.2476409,53.4474575,3.799172793116059e+18,113,1,0,1,1,0.75,0.25,0.5,0.333333333333333,0.666666666666667,higher impacted area,least uncertainity,3.804325737810097,"12, Montcliffe Crescent, Fallowfield Triangle, Moss Side, Manchester, Greater Manchester, England, M16 8GR, United Kingdom"
